@relation cleaned_data

@attribute price numeric
@attribute retail_price numeric
@attribute units_sold numeric
@attribute uses_ad_boosts numeric
@attribute rating numeric
@attribute rating_count numeric
@attribute rating_five_count numeric
@attribute rating_four_count numeric
@attribute rating_three_count numeric
@attribute rating_two_count numeric
@attribute rating_one_count numeric
@attribute badges_count numeric
@attribute badge_local_product numeric
@attribute badge_product_quality numeric
@attribute badge_fast_shipping numeric
@attribute product_variation_size_id numeric
@attribute product_variation_inventory numeric
@attribute shipping_option_price numeric
@attribute shipping_is_express numeric
@attribute countries_shipped_to numeric
@attribute inventory_total numeric
@attribute merchant_rating_count numeric
@attribute merchant_rating numeric
@attribute merchant_has_profile_picture numeric
@attribute pink numeric
@attribute green numeric
@attribute black numeric
@attribute yellow numeric
@attribute brown numeric
@attribute grey numeric
@attribute red numeric
@attribute beige numeric
@attribute orange numeric
@attribute gray numeric
@attribute white numeric
@attribute blue numeric
@attribute purple numeric
@attribute multicolor numeric

@data
7.7,8,1000,1,3.73,237,111,38,36,17,35,0,0,0,0,8,6,2,0,38,50,67171,4.102321,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6.6,6,1000,1,3.15,170,57,20,34,9,50,0,0,0,0,2,50,2,0,62,50,2510,4.19761,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
12.1,10,5000,1,3.87,901,400,210,144,64,83,0,0,0,0,2,50,2,0,35,50,12441,3.924685,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7.7,6,1000,0,4.16,129,72,26,17,7,7,0,0,0,0,1,50,2,0,73,50,941,4.204038,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5.5,22,1000,0,3.32,395,146,64,53,36,96,0,0,0,0,2,50,1,0,39,50,3809,3.58283,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7.7,26,5000,0,4.01,542,283,111,69,29,50,0,0,0,0,2,50,2,0,37,50,8242,4.216695,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
17.6,14,100,0,4,11,5,3,2,0,1,0,0,0,0,8,50,5,0,26,50,3588,4.148272,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4.026,4,20000,0,4.48,5882,4130,994,409,148,201,1,0,1,0,8,50,1,0,49,50,100789,4.462302,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
14.3,56,100,1,3.55,20,8,5,1,2,4,0,0,0,0,2,50,3,0,38,50,111,3.774775,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8.8,11,10000,1,3.82,1715,742,397,274,124,178,0,0,0,0,3,50,2,0,37,50,4907,4.240677,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2.97,3,10000,1,4.13,1165,667,217,137,59,85,0,0,0,0,2,1,1,0,33,50,16013,4.108849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6.6,8,10000,0,3.96,1338,685,257,187,72,137,0,0,0,0,4,50,2,0,43,50,54504,3.801684,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
17.6,14,20000,0,4.27,2859,1736,573,281,111,158,1,0,1,0,3,50,5,0,10,50,18910,4.387414,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
9.9,8,20000,0,3.7,3820,1726,654,568,324,548,0,0,0,0,3,44,3,0,20,50,15748,4.064643,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5.423,5,1000,1,3.36,83,28,13,17,11,14,0,0,0,0,2,50,1,0,45,50,10600,3.867547,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6.226,5,5000,0,3.89,1161,558,242,159,75,127,0,0,0,0,2,50,2,0,42,50,99283,4.285598,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
17.6,22,100,1,3.15,72,20,17,9,6,20,0,0,0,0,3,39,4,0,34,50,79,3.417722,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
6.215,6,1000,1,3.96,164,86,26,28,8,16,0,0,0,0,3,17,2,0,23,50,12309,4.04517,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8.8,7,50,0,4,6,2,2,2,0,0,0,0,0,0,1,4,3,0,42,50,19281,4.159898,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
12.1,108,5000,0,2.95,299,72,47,59,36,85,0,0,0,0,2,50,3,0,52,50,2608,3.873083,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13.2,11,100,1,5,0,442.26,179.6,134.55,63.71,95.74,0,0,0,0,1,5,3,0,25,50,6,4.5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4.4,4,100,1,3.1,21,4,5,5,3,4,0,0,0,0,8,5,1,0,25,50,22615,4.078222,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
13.2,11,5000,0,3.34,887,305,161,140,97,184,0,0,0,0,2,50,3,0,14,50,1021,3.681685,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
19.8,17,10000,0,4.17,3229,1834,691,340,140,224,0,0,0,0,8,18,5,0,39,50,3309,4.250529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6.215,5,5000,1,4.06,998,526,202,147,46,77,0,0,0,0,2,50,1,0,65,50,92654,4.251721,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7.7,6,50,0,4,4,3,0,0,0,1,0,0,0,0,1,50,2,0,139,50,34,4.352941,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
12.1,76,1000,1,4.1,364,212,61,38,20,33,1,1,0,0,2,50,2,0,40,50,6343,4.149141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6.358,50,5000,1,3.55,876,362,142,141,77,154,0,0,0,0,1,50,1,0,10,50,27175,3.966035,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
8.8,11,100,0,3.87,91,40,24,13,3,11,0,0,0,0,8,43,3,0,25,50,11557,4.040062,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
12.1,10,1000,1,3.76,168,77,32,26,7,26,0,0,0,0,3,50,3,0,42,50,1452,3.735537,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8.8,7,1000,1,3.55,120,47,21,20,15,17,0,0,0,0,1,49,2,0,42,50,7348,4.137452,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8.8,7,100,0,3.8,15,9,1,1,1,3,0,0,0,0,1,50,3,0,14,50,88,4.045455,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
8.8,11,1000,1,3.84,153,72,30,23,10,18,0,0,0,0,2,50,2,0,43,50,2992,4.260027,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
14.3,59,1000,0,4.14,870,520,133,106,40,71,0,0,0,0,2,50,3,0,43,50,16523,4.038734,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4.235,7,1000,1,4.18,142,81,26,22,6,7,0,0,0,0,2,1,1,0,35,50,31138,4.117445,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6.6,22,1000,1,4.19,201,108,50,27,6,10,0,0,0,0,8,3,2,0,55,50,3439,4.417272,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7.7,23,10000,0,3.98,2159,1125,374,324,170,166,0,0,0,0,1,50,2,0,40,50,213709,4.2939,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
13.2,13,5000,1,3.91,192,104,25,28,12,23,0,0,0,0,4,50,3,0,42,50,571,4.017513,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9.9,8,50,0,3,2,1,0,0,0,1,0,0,0,0,2,50,3,0,38,50,62,3.774194,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7.7,13,1000,1,3.74,54,25,8,10,4,7,0,0,0,0,2,50,2,0,41,50,36913,3.949422,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8.8,13,1000,0,4.39,574,370,115,50,21,18,1,0,1,0,3,50,3,0,52,50,5042,4.146569,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
8.8,7,1000,0,3.6,141,64,22,19,7,29,0,0,0,0,2,50,3,0,24,50,3771,3.881464,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
13.2,11,10000,0,3.25,1276,431,195,205,146,299,0,0,0,0,2,15,3,0,11,50,6158,3.794739,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5.5,5,100,1,3.4,25,11,3,2,3,6,0,0,0,0,1,50,2,0,35,50,98,3.918367,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
16.5,102,1000,0,4.23,483,279,105,51,27,21,0,0,0,0,2,2,4,0,40,50,26833,4.235382,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7.7,6,1000,0,3.19,245,77,44,39,19,66,0,0,0,0,3,50,2,0,43,50,9341,4.012954,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
14.3,26,100,0,3.78,37,17,8,5,1,6,0,0,0,0,3,50,3,0,41,50,1022,3.863992,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
22,17,100,1,3.2,60,22,7,9,5,17,0,0,0,0,8,50,6,0,36,50,64,3.25,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
12.1,10,100,1,4.14,37,20,7,6,3,1,0,0,0,0,3,50,3,0,41,50,9703,3.970731,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
9.9,84,1000,0,4.3,420,255,83,52,15,15,0,0,0,0,3,50,3,0,43,50,8404,4.246192,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5.5,28,5000,1,3.29,1530,517,255,256,153,349,0,0,0,0,8,1,2,0,26,50,4435,3.696054,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9.9,8,1000,0,4.17,648,347,160,76,33,32,0,0,0,0,2,50,3,0,41,50,37956,4.030377,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
13.2,11,1000,0,3.61,171,73,30,26,13,29,0,0,0,0,2,7,3,0,54,50,4811,4.194554,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8.8,48,100,1,4.01,79,47,11,7,3,11,0,0,0,0,8,1,3,0,17,50,131,3.854962,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8.8,47,10000,1,4.21,1631,945,333,201,62,90,1,0,1,0,1,6,3,0,38,50,1659,4.321881,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
12.1,38,5000,0,3.91,1433,699,283,211,102,138,0,0,0,0,2,50,2,0,63,50,30225,4.267891,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6.6,29,5000,0,3.71,615,309,86,60,55,105,0,0,0,0,8,7,2,0,42,50,1998,4.069069,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6.6,6,10000,1,3.6,569,243,90,88,59,89,0,0,0,0,1,2,2,0,20,50,7314,3.938201,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6.215,33,10,0,5,0,442.26,179.6,134.55,63.71,95.74,0,0,0,0,8,50,2,0,43,50,28798,4.037016,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6.402,58,1000,1,3.93,623,295,147,81,44,56,0,0,0,0,2,50,2,0,61,50,1663,4.071557,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4.246,4,100,1,3.48,23,9,4,2,5,3,0,0,0,0,2,1,1,0,49,50,55670,4.121484,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
14.3,33,1000,1,3.88,122,59,27,14,6,16,0,0,0,0,2,50,3,0,44,50,114,4.149123,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
18.7,15,10000,0,4.16,3040,1782,565,332,123,238,1,0,1,0,2,50,5,0,52,50,12881,4.352612,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
12.1,16,10000,1,3.75,1586,716,284,260,118,208,0,0,0,0,1,50,2,0,42,50,120781,4.1524,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8.8,7,1000,1,3.41,64,19,13,16,7,9,0,0,0,0,2,1,3,0,36,50,942,3.475584,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6.325,25,1000,0,3.67,117,55,19,14,7,22,0,0,0,0,2,50,2,0,25,50,706,4.209632,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4.037,9,5000,0,3.32,510,181,83,77,58,111,0,0,0,0,5,15,1,0,111,50,253249,4.070618,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7.7,6,100,0,5,2,2,0,0,0,0,0,0,0,0,2,50,2,0,41,50,9703,3.970731,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8.8,7,5000,0,3.94,957,502,161,136,54,104,0,0,0,0,1,50,2,0,21,50,4373,4.178367,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
15.4,12,5000,0,3.94,1863,963,334,250,119,197,0,0,0,0,2,50,4,0,41,50,31916,4.105778,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9.9,76,20000,0,3.55,7088,2635,1394,1315,715,1029,0,0,0,0,2,50,3,0,36,50,51369,3.968269,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8.8,31,1000,1,4.12,155,84,31,22,11,7,0,0,0,0,2,50,2,0,43,50,28295,3.809966,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6.6,13,1000,0,3.51,79,26,17,18,7,11,0,0,0,0,2,50,2,0,43,50,13979,3.870735,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12.1,10,100,1,3.09,22,5,5,4,3,5,0,0,0,0,2,50,3,0,38,50,16487,3.967611,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4.312,4,20000,1,3.76,4367,1975,793,682,397,520,0,0,0,0,3,7,1,0,36,50,55499,4.138885,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8.8,7,100,0,3.89,9,5,2,0,0,2,0,0,0,0,2,50,2,0,124,50,32724,4.101118,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9.9,10,10000,0,4.15,2587,1511,479,275,115,207,0,0,0,0,1,50,3,0,31,50,5808,4.30699,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7.7,6,1000,0,3.27,601,208,94,91,66,142,0,0,0,0,2,10,2,0,9,50,16757,3.965388,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6.6,6,50,0,4.2,15,9,2,3,0,1,0,0,0,0,1,5,2,0,20,50,144,3.722222,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
17.6,14,10,1,5,0,442.26,179.6,134.55,63.71,95.74,0,0,0,0,8,2,4,0,40,50,1442,4.466019,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
16.5,25,1000,1,3.3,408,129,67,91,41,80,0,0,0,0,4,49,4,0,25,50,1335,3.949064,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8.8,7,10000,0,3.71,951,420,176,143,84,128,0,0,0,0,1,50,2,0,31,50,4213,4.058391,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2.2,2,100,1,3.53,58,20,14,10,5,9,2,1,0,1,8,1,1,0,45,50,689,4.030479,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
12.1,43,10000,1,3.98,397,219,63,46,25,44,0,0,0,0,2,50,2,0,43,50,29615,3.928009,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4.015,4,20000,1,3.93,4215,2184,717,605,271,438,0,0,0,0,8,50,1,0,81,50,4570,4.196499,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8.8,7,100,0,4.04,139,72,31,17,8,11,0,0,0,0,1,1,2,0,37,50,12745,4.277991,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
12.1,10,10000,0,4.24,1045,644,183,114,38,66,0,0,0,0,2,50,3,0,36,50,9200,4.289674,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8.8,85,100,0,4.11,19,12,0,5,1,1,0,0,0,0,3,10,3,0,42,50,14664,4.231929,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
15.4,12,1000,1,4.04,481,267,86,60,18,50,0,0,0,0,3,50,4,0,41,50,26473,3.894761,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
13.2,17,5000,0,3.94,387,189,76,67,21,34,0,0,0,0,2,50,3,0,43,50,1288,3.978261,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5.423,6,100,0,3.77,47,22,7,8,5,5,0,0,0,0,2,1,1,0,41,50,17752,3.899673,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4.4,6,50000,0,4,10927,5479,2331,1605,665,847,0,0,0,0,2,50,1,0,30,50,13665,4.094694,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4.026,4,100,0,3.04,23,7,3,4,2,7,0,0,0,0,6,50,1,0,138,50,7858,3.953169,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5.5,5,1000,1,3.1,31,15,0,1,3,12,0,0,0,0,8,50,2,0,27,50,2792,4.325215,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8.8,7,10000,0,3.71,2747,1253,470,390,233,401,0,0,0,0,3,50,3,0,43,50,65189,4.04964,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1.848,2,1000,1,3.76,51,20,13,10,2,6,0,0,0,0,1,1,1,0,30,50,365,3.942466,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
16.5,68,1000,1,3.87,546,257,112,87,30,60,0,0,0,0,4,50,4,0,40,50,6775,4.184059,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
13.2,43,100,1,3.65,26,12,5,1,4,4,0,0,0,0,4,50,3,0,52,50,425,4.110588,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1.1,8,50,0,3.75,4,2,1,0,0,1,0,0,0,0,8,1,1,0,39,50,47,4.170213,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6.325,16,100,1,4.26,27,18,4,2,0,3,0,0,0,0,8,50,2,0,32,50,36,4.444444,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
13.2,58,1000,0,4.18,239,150,36,20,13,20,0,0,0,0,3,50,3,0,52,50,5042,4.146569,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2.992,17,1000,1,3.63,116,50,18,17,17,14,0,0,0,0,1,3,1,0,43,50,37375,4.179425,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5.5,5,5000,0,3.3,1013,326,170,193,125,199,0,0,0,0,2,50,2,0,32,50,13510,4.297335,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7.7,6,50000,1,4.41,17444,11548,3191,1632,507,566,1,0,1,0,3,2,2,0,35,50,126370,4.146957,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1.815,2,1000,1,3.67,191,89,26,31,14,31,0,0,0,0,8,1,1,0,38,50,5654,3.95879,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
12.1,17,1000,0,3.62,462,189,89,74,41,69,0,0,0,0,3,50,3,0,36,50,5880,4.136395,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
13.2,11,1000,0,3.82,428,189,101,59,30,49,0,0,0,0,2,50,3,0,41,50,18831,3.978865,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
12.1,17,100,1,3.4,10,4,1,2,1,2,0,0,0,0,2,50,2,0,43,50,33855,3.917353,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5.346,5,1000,1,3.79,200,95,35,28,16,26,0,0,0,0,1,1,1,0,20,50,2707,4.189139,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9.9,33,50,1,4.5,4,2,2,0,0,0,0,0,0,0,2,50,3,0,41,50,8397,4.120281,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5.5,5,5000,0,3.2,1185,360,190,231,137,267,0,0,0,0,2,10,2,0,48,50,32168,3.884544,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6.6,17,100,0,4.14,93,50,18,15,8,2,0,0,0,0,3,37,2,0,74,50,629,4.166932,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8.8,7,1000,0,3.4,62,24,11,7,6,14,0,0,0,0,1,50,2,0,14,50,738,3.829268,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
12.1,16,100,1,2.92,12,2,1,6,0,3,0,0,0,0,2,50,2,0,16,50,18,3.666667,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8.8,14,1000,0,3.98,217,122,29,30,12,24,0,0,0,0,8,28,3,0,25,50,7676,4.039474,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7.7,7,10000,0,3.85,1193,550,257,171,86,129,0,0,0,0,1,50,2,0,31,50,17816,4.179445,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
12.1,26,1000,0,3.95,596,304,112,86,36,58,0,0,0,0,6,50,2,0,33,50,5534,3.999819,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8.8,16,10000,0,3.27,1167,412,187,166,113,289,0,0,0,0,2,12,2,0,18,50,9177,3.874033,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
12.1,10,5000,0,3.56,402,168,69,56,37,72,0,0,0,0,2,50,3,0,41,50,20037,3.880072,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
12.1,10,1000,0,4.09,100,59,16,10,5,10,0,0,0,0,8,4,2,0,20,50,6300,4.078095,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3.179,7,50,0,5,1,1,0,0,0,0,0,0,0,0,8,1,1,0,37,50,30,3.733333,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6.468,9,20000,0,4.07,6450,3383,1430,836,335,466,0,0,0,0,8,50,2,0,55,50,12304,4.319002,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
12.1,26,5000,1,4.04,1571,867,275,190,99,140,0,0,0,0,3,50,3,0,46,50,47476,4.465351,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5.159,4,5000,1,3.95,574,274,136,77,38,49,0,0,0,0,4,3,1,0,49,50,55670,4.121484,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4.191,4,1000,0,3.48,101,41,13,18,11,18,0,0,0,0,1,1,1,0,37,50,1012,3.983202,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8.8,42,1000,0,3.5,409,158,67,74,41,69,0,0,0,0,2,50,3,0,41,50,8433,3.875963,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9.9,9,1000,0,4.03,216,105,48,39,12,12,0,0,0,0,3,5,3,0,60,50,4298,4.229409,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3.3,3,50000,0,3.81,11408,5065,2342,1964,890,1147,0,0,0,0,2,50,1,0,38,50,151249,4.049157,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8.8,7,100,1,3.33,3,1,1,0,0,1,0,0,0,0,2,50,2,0,40,50,619,4.368336,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
15.4,92,100,0,3.92,25,8,11,4,0,2,0,0,0,0,3,50,4,0,40,50,7328,4.22762,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
12.1,10,100,1,4,12,7,1,2,1,1,0,0,0,0,2,50,2,0,32,50,546,4.014652,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8.8,51,1000,1,3.61,256,109,47,36,20,44,0,0,0,0,8,50,3,0,38,50,19760,4.141953,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4.158,4,1000,1,3.35,79,30,13,11,5,20,0,0,0,0,1,1,1,0,38,50,105015,3.789601,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
12.1,10,100,1,3.54,13,5,3,1,2,2,0,0,0,0,5,50,2,0,42,50,885,4.155932,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8.8,7,5000,1,3.32,743,243,122,142,99,137,0,0,0,0,4,31,3,0,48,50,4178,3.93753,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6.6,32,5000,0,3.47,536,213,89,81,44,109,0,0,0,0,2,50,2,0,18,50,17120,3.89889,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5.203,7,100,1,4.4,86,57,16,6,4,3,1,0,1,0,2,1,1,0,35,50,31138,4.117445,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
15.4,25,100,1,3.8,50,23,9,8,5,5,0,0,0,0,1,2,4,0,39,50,230,3.908696,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
9.9,26,10000,1,3.78,2090,892,440,379,168,211,0,0,0,0,2,50,3,0,40,50,839882,4.10376,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
9.9,8,5000,0,3.9,613,311,109,83,43,67,0,0,0,0,1,50,3,0,21,50,4335,4.057209,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8.8,7,1000,1,2.75,127,29,17,19,17,45,0,0,0,0,8,5,3,0,25,50,9470,3.956811,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
9.9,10,10,1,5,0,442.26,179.6,134.55,63.71,95.74,0,0,0,0,1,50,3,0,43,50,291,3.690722,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
12.1,10,1000,1,3.69,113,55,16,14,8,20,0,0,0,0,1,10,3,0,20,50,1403,3.895937,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9.9,32,1000,0,4.15,567,323,116,58,28,42,0,0,0,0,3,50,3,0,41,50,9395,4.110059,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
12.1,89,100,0,3.77,48,22,8,9,3,6,0,0,0,0,2,4,2,0,37,50,104269,4.253287,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5.5,33,100000,0,3.98,13789,6862,2836,2131,901,1059,0,0,0,0,2,50,1,0,41,50,366898,4.036081,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
12.1,10,20000,0,3.69,2160,985,356,320,156,343,0,0,0,0,2,50,2,0,37,50,5281,4.023291,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8.8,7,100,0,4.07,14,9,0,3,1,1,0,0,0,0,2,1,3,0,33,50,360,4.230556,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8.8,7,1000,0,4.23,650,373,141,76,34,26,0,0,0,0,2,50,3,0,43,50,28101,4.1148,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
9.9,9,1000,0,4.16,129,81,19,12,3,14,0,0,0,0,2,50,3,0,43,50,16527,3.940159,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9.9,8,5000,0,3.47,593,233,97,95,53,115,0,0,0,0,2,50,3,0,32,50,1821,3.981329,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8.8,7,20000,0,3.96,3761,1958,675,518,242,368,0,0,0,0,2,50,2,0,20,50,12476,3.998798,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
14.3,17,5000,0,4.11,792,450,150,88,35,69,0,0,0,0,1,6,3,0,43,50,4571,3.910742,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
13.2,100,100,0,3.68,40,16,8,7,5,4,0,0,0,0,8,50,3,0,28,50,4758,4.24359,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4.048,4,100,0,3.71,42,18,7,9,3,5,0,0,0,0,1,1,1,0,38,50,105015,3.789601,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8.8,7,5000,0,4.23,870,530,163,82,39,56,0,0,0,0,2,50,2,0,21,50,2380,4.251261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8.8,51,100,0,4.29,31,19,5,5,1,1,1,0,1,0,2,50,2,0,43,50,5846,3.832535,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8.8,7,10000,0,4.02,2694,1383,591,342,153,225,0,0,0,0,2,50,3,0,31,50,10258,4.243712,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
