"price","retail_price","units_sold","uses_ad_boosts","rating","rating_count","rating_five_count","rating_four_count","rating_three_count","rating_two_count","rating_one_count","badges_count","badge_local_product","badge_product_quality","badge_fast_shipping","product_variation_size_id","product_variation_inventory","shipping_option_price","shipping_is_express","countries_shipped_to","inventory_total","merchant_rating_count","merchant_rating","merchant_has_profile_picture","pink","green","black","yellow","brown","grey","red","beige","orange","gray","white","blue","purple","multicolor"
"5.5","5","100","0","3.91","43","22","9","4","2","6","0","0","0","0","1","1","2","0","24","50","10474","3.908535421042582","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"6.6000000000000005","17","10000","0","4.35","3279","2091","612","336","109","131","1","0","1","0","8","3","2","0","40","50","110548","4.143666099793755","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"14.3","11","5000","1","3.88","1224","569","278","175","67","135","0","0","0","0","5","34","3","0","19","50","56745","3.981073222310336","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"9.9","8","10000","0","3.8","1231","555","240","211","87","138","0","0","0","0","2","50","3","0","45","50","10600","3.8675471698113206","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"8.8","16","10000","0","4.04","1589","770","391","248","77","103","0","0","0","0","2","9","2","0","43","50","3665","4.194270122783084","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"13.200000000000001","17","50","0","4.17","18","9","5","3","0","1","0","0","0","0","8","50","3","0","37","50","71919","4.385294567499548","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"6.347","5","100","1","4","4","1","2","1","0","0","0","0","0","0","2","45","1","0","31","50","8996","3.9157403290351267","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"3.3000000000000003","26","100","1","2","3","0","1","0","0","2","0","0","0","0","2","13","1","0","43","50","12016","3.954643808255659","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"8.8","22","100","1","4.6","10","8","1","0","1","0","0","0","0","0","8","50","2","0","24","50","63","4.238095238095238","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"2.2","2","1000","0","4.19","81","50","14","6","4","7","1","0","1","0","1","1","1","0","35","50","126370","4.14695734747171","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"12.100000000000001","12","5000","0","3.45","1045","383","181","188","109","184","0","0","0","0","2","50","2","0","79","50","1490","3.946308724832215","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"17.6","14","100","1","3.44","27","13","2","2","4","6","0","0","0","0","3","50","4","0","35","50","572","3.367132867132867","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"15.400000000000002","12","20000","1","3.61","5891","2246","1221","1098","506","820","0","0","0","0","3","50","3","0","32","50","14553","3.9152752009894867","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"12.100000000000001","10","100","0","3.29","38","13","5","8","4","8","0","0","0","0","8","50","3","0","80","50","168","3.732142857142857","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"17.6","50","100","0","3.93","46","22","12","4","3","5","0","0","0","0","1","18","5","0","32","50","19632","4.310666259168704","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"5.5","5","1000","1","4.1","166","95","28","21","9","13","1","0","1","0","2","1","2","0","42","50","13909","4.356819325616507","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"8.8","7","1000","0","4.22","124","75","25","8","8","8","0","0","0","0","2","50","3","0","43","50","3950","4.057468354430379","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"2.9260000000000006","3","100","1","2.67","12","1","4","2","0","5","0","0","0","0","2","1","1","0","30","50","66644","4.137581777804454","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"8.8","7","20000","0","3.9","3700","1783","730","566","258","363","0","0","0","0","1","2","2","0","18","50","9492","4.130004214075011","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"17.6","34","5000","1","4.28","1612","976","328","162","70","76","1","0","1","0","3","9","5","0","39","50","228676","4.23090311182634","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"5.5","6","20000","0","3.6","3552","1437","632","610","358","515","0","0","0","0","2","11","2","0","41","50","12913","3.9813366374970958","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"2.2","2","100","1","4.15","34","17","8","7","1","1","0","0","0","0","8","50","1","0","48","50","620","4.220967741935484","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
